entry_datetime,exit_datetime,signal,option_type,strike,entry_price,exit_price,lot_size,pnl,pnl_pct,exit_reason
2023-03-23 15:29:00+05:30,2023-03-23 15:30:00+05:30,Buy,PE,17050.0,0.05,0.05,717387,0.0,0.0,force_exit
2023-03-24 09:30:00+05:30,2023-03-24 09:35:00+05:30,Sell,CE,17050.0,100.5,100.5,356,0.0,0.0,signal_change
2023-03-24 09:35:00+05:30,2023-03-24 09:37:00+05:30,Buy,PE,17000.0,90.4,92.05,396,-653.3999999999967,-1.8252212389380438,stop_loss
2023-03-24 09:38:00+05:30,2023-03-24 09:39:00+05:30,Buy,PE,17000.0,93.25,96.4,383,-1206.450000000002,-3.3780160857908905,stop_loss
2023-03-24 09:43:00+05:30,2023-03-24 09:44:00+05:30,Buy,PE,17050.0,109.5,112.25,325,-893.75,-2.5114155251141552,stop_loss
2023-03-24 09:46:00+05:30,2023-03-24 09:47:00+05:30,Sell,CE,17050.0,118.0,122.1,301,-1234.0999999999983,-3.474576271186436,stop_loss
2023-03-24 10:30:00+05:30,2023-03-24 11:02:00+05:30,Sell,CE,17050.0,110.3,112.65,321,-754.3500000000028,-2.130553037171359,stop_loss
2023-03-24 12:35:00+05:30,2023-03-24 13:15:00+05:30,Sell,CE,17100.0,95.15,95.15,371,0.0,0.0,signal_change
2023-03-24 13:15:00+05:30,2023-03-24 13:35:00+05:30,Buy,PE,17050.0,86.0,86.0,411,0.0,0.0,signal_change
2023-03-24 13:35:00+05:30,2023-03-24 14:42:00+05:30,Sell,CE,17050.0,112.15,112.15,315,0.0,0.0,signal_change
2023-03-24 14:42:00+05:30,2023-03-24 14:52:00+05:30,Buy,PE,17000.0,111.0,112.45,318,-461.10000000000093,-1.306306306306309,signal_change
2023-03-24 14:52:00+05:30,2023-03-24 14:54:00+05:30,Sell,CE,17000.0,99.8,101.45,354,-584.100000000002,-1.6533066132264587,stop_loss
2023-03-24 15:05:00+05:30,2023-03-24 15:15:00+05:30,Sell,CE,16950.0,118.85,118.85,296,0.0,0.0,force_exit
2023-03-24 15:29:00+05:30,2023-03-24 15:30:00+05:30,Buy,PE,16900.0,96.0,96.0,367,0.0,0.0,force_exit
2023-03-27 09:21:00+05:30,2023-03-27 09:23:00+05:30,Sell,CE,16950.0,108.5,102.7,325,1884.999999999999,5.3456221198156655,take_profit
2023-03-27 09:24:00+05:30,2023-03-27 10:40:00+05:30,Sell,CE,16950.0,105.25,127.45,337,-7481.400000000001,-21.09263657957245,stop_loss
2023-03-27 12:55:00+05:30,2023-03-27 13:45:00+05:30,Sell,CE,17050.0,93.6,93.6,371,0.0,0.0,signal_change
2023-03-27 13:45:00+05:30,2023-03-27 14:51:00+05:30,Buy,PE,17000.0,74.6,45.45,465,13554.749999999996,39.07506702412867,take_profit
2023-03-28 09:24:00+05:30,2023-03-28 09:45:00+05:30,Sell,CE,17050.0,74.0,61.6,487,6038.799999999999,16.756756756756754,take_profit
2023-03-28 09:46:00+05:30,2023-03-28 10:20:00+05:30,Sell,CE,17000.0,88.2,88.2,415,0.0,0.0,signal_change
2023-03-28 10:20:00+05:30,2023-03-28 10:23:00+05:30,Buy,PE,17000.0,59.0,59.0,621,0.0,0.0,signal_change
2023-03-28 10:23:00+05:30,2023-03-28 10:30:00+05:30,Sell,CE,17000.0,83.25,65.45,440,7831.999999999999,21.381381381381377,take_profit
2023-03-28 10:31:00+05:30,2023-03-28 11:11:00+05:30,Sell,CE,17000.0,66.65,61.75,562,2753.8000000000034,7.35183795948988,take_profit
2023-03-28 11:12:00+05:30,2023-03-28 12:11:00+05:30,Sell,CE,16950.0,84.9,84.9,444,0.0,0.0,signal_change
2023-03-28 12:11:00+05:30,2023-03-28 12:44:00+05:30,Buy,PE,16950.0,49.95,50.1,755,-113.24999999999892,-0.3003003003002974,signal_change
2023-03-28 12:44:00+05:30,2023-03-28 12:50:00+05:30,Sell,CE,16950.0,89.4,93.75,422,-1835.6999999999975,-4.86577181208053,stop_loss
2023-03-28 13:30:00+05:30,2023-03-28 13:32:00+05:30,Sell,CE,16950.0,80.9,80.9,464,0.0,0.0,signal_change
2023-03-28 13:32:00+05:30,2023-03-28 15:15:00+05:30,Buy,PE,16950.0,54.25,53.95,692,207.59999999999803,0.552995391705064,force_exit
2023-03-29 09:45:00+05:30,2023-03-29 10:02:00+05:30,Sell,CE,17000.0,48.1,54.95,781,-5349.850000000001,-14.241164241164245,stop_loss
2023-03-29 10:03:00+05:30,2023-03-29 10:04:00+05:30,Sell,CE,17000.0,52.45,50.2,706,1588.5,4.28979980934223,take_profit
2023-03-29 10:05:00+05:30,2023-03-29 10:25:00+05:30,Sell,CE,17000.0,51.8,51.8,718,0.0,0.0,signal_change
2023-03-29 10:25:00+05:30,2023-03-29 10:45:00+05:30,Buy,PE,17000.0,20.3,20.3,1832,0.0,0.0,signal_change
2023-03-29 10:45:00+05:30,2023-03-29 12:14:00+05:30,Sell,CE,17050.0,29.75,29.75,1250,0.0,0.0,signal_change
2023-03-29 12:14:00+05:30,2023-03-29 14:00:00+05:30,Buy,PE,16950.0,32.25,3.85,1153,32745.199999999997,88.06201550387595,take_profit
2023-03-29 14:02:00+05:30,2023-03-29 14:03:00+05:30,Buy,PE,17000.0,9.6,8.5,4215,4636.499999999998,11.458333333333329,take_profit
2023-03-29 14:04:00+05:30,2023-03-29 14:26:00+05:30,Buy,PE,17050.0,25.15,37.25,1627,-19686.7,-48.11133200795229,stop_loss
2023-03-29 15:05:00+05:30,2023-03-29 15:07:00+05:30,Buy,PE,17050.0,5.1,2.6,7640,19099.999999999996,49.019607843137244,take_profit
2023-03-31 09:29:00+05:30,2023-03-31 09:30:00+05:30,Sell,CE,17250.0,121.1,127.15,337,-2038.8500000000038,-4.995871180842289,stop_loss
2023-03-31 09:35:00+05:30,2023-03-31 09:40:00+05:30,Sell,CE,17300.0,88.6,95.5,459,-3167.1000000000026,-7.787810383747186,stop_loss
2023-03-31 09:47:00+05:30,2023-03-31 09:58:00+05:30,Sell,CE,17300.0,96.3,91.45,419,2032.1499999999976,5.0363447559709185,take_profit
2023-03-31 09:59:00+05:30,2023-03-31 10:01:00+05:30,Sell,CE,17300.0,89.45,91.5,453,-928.6499999999987,-2.291783119060925,stop_loss
2023-03-31 10:02:00+05:30,2023-03-31 10:08:00+05:30,Sell,CE,17250.0,124.4,119.45,325,1608.750000000001,3.979099678456594,take_profit
2023-03-31 10:09:00+05:30,2023-03-31 10:10:00+05:30,Sell,CE,17300.0,91.05,92.55,446,-669.0,-1.6474464579901156,stop_loss
2023-03-31 10:14:00+05:30,2023-03-31 10:15:00+05:30,Sell,CE,17250.0,115.2,118.3,352,-1091.199999999998,-2.690972222222217,stop_loss
2023-03-31 10:22:00+05:30,2023-03-31 11:25:00+05:30,Sell,CE,17250.0,114.15,112.0,354,761.100000000002,1.8834866403854627,signal_change
2023-03-31 11:25:00+05:30,2023-03-31 11:29:00+05:30,Buy,PE,17250.0,95.9,92.4,422,1477.0,3.64963503649635,take_profit
2023-03-31 12:25:00+05:30,2023-03-31 12:53:00+05:30,Buy,PE,17300.0,105.6,105.6,385,0.0,0.0,signal_change
2023-03-31 12:53:00+05:30,2023-03-31 12:54:00+05:30,Sell,CE,17300.0,105.55,107.75,385,-847.0000000000011,-2.0843202273803914,stop_loss
2023-03-31 12:55:00+05:30,2023-03-31 13:17:00+05:30,Sell,CE,17300.0,105.95,110.6,383,-1780.9499999999966,-4.3888626710712515,stop_loss
2023-03-31 13:24:00+05:30,2023-03-31 13:33:00+05:30,Sell,CE,17300.0,112.55,118.2,359,-2028.350000000002,-5.0199911150599785,stop_loss
2023-03-31 13:34:00+05:30,2023-03-31 13:50:00+05:30,Sell,CE,17350.0,88.6,97.05,453,-3827.8500000000013,-9.537246049661404,stop_loss
2023-03-31 14:00:00+05:30,2023-03-31 14:02:00+05:30,Sell,CE,17350.0,104.65,110.15,380,-2090.0,-5.255613951266125,stop_loss
2023-03-31 14:10:00+05:30,2023-03-31 14:25:00+05:30,Sell,CE,17350.0,111.45,103.95,355,2662.5,6.7294751009421265,take_profit
2023-03-31 14:26:00+05:30,2023-03-31 14:27:00+05:30,Sell,CE,17350.0,105.15,109.7,379,-1724.449999999999,-4.327151688064667,stop_loss
2023-03-31 14:28:00+05:30,2023-03-31 14:32:00+05:30,Sell,CE,17350.0,107.95,101.95,367,2202.0,5.5581287633163505,take_profit
2023-03-31 14:33:00+05:30,2023-03-31 14:34:00+05:30,Sell,CE,17350.0,98.75,104.05,404,-2141.199999999999,-5.367088607594934,stop_loss
2023-03-31 14:50:00+05:30,2023-03-31 14:55:00+05:30,Buy,PE,17350.0,93.65,93.65,424,0.0,0.0,signal_change
2023-03-31 14:55:00+05:30,2023-03-31 15:05:00+05:30,Sell,CE,17350.0,104.3,104.3,380,0.0,0.0,signal_change
2023-03-31 15:05:00+05:30,2023-03-31 15:09:00+05:30,Buy,PE,17350.0,90.25,92.95,440,-1188.0000000000014,-2.991689750692524,stop_loss
2023-04-03 09:20:00+05:30,2023-04-03 09:30:00+05:30,Buy,PE,17400.0,107.7,107.7,367,0.0,0.0,signal_change
2023-04-03 09:30:00+05:30,2023-04-03 09:33:00+05:30,Sell,CE,17350.0,87.3,87.3,453,0.0,0.0,signal_change
2023-04-03 09:33:00+05:30,2023-04-03 09:55:00+05:30,Buy,PE,17350.0,93.4,80.15,423,5604.75,14.18629550321199,take_profit
2023-04-03 10:20:00+05:30,2023-04-03 10:22:00+05:30,Sell,CE,17350.0,95.6,95.6,420,0.0,0.0,signal_change
2023-04-03 10:22:00+05:30,2023-04-03 10:24:00+05:30,Buy,PE,17350.0,72.55,74.7,553,-1188.9500000000032,-2.9634734665747837,stop_loss
2023-04-03 10:25:00+05:30,2023-04-03 11:40:00+05:30,Buy,PE,17350.0,74.75,90.95,535,-8667.000000000002,-21.672240802675592,stop_loss
2023-04-03 12:40:00+05:30,2023-04-03 12:50:00+05:30,Sell,CE,17350.0,84.1,84.1,465,0.0,0.0,signal_change
2023-04-03 12:50:00+05:30,2023-04-03 12:52:00+05:30,Buy,PE,17350.0,77.3,80.35,506,-1543.2999999999986,-3.94566623544631,stop_loss
2023-04-03 12:53:00+05:30,2023-04-03 14:51:00+05:30,Buy,PE,17350.0,79.7,79.7,489,0.0,0.0,signal_change
2023-04-03 14:51:00+05:30,2023-04-03 15:15:00+05:30,Sell,CE,17400.0,72.85,72.85,535,0.0,0.0,signal_change
2023-04-03 15:15:00+05:30,2023-04-03 15:16:00+05:30,Buy,PE,17400.0,63.35,63.35,615,0.0,0.0,force_exit
2023-04-03 15:28:00+05:30,2023-04-03 15:29:00+05:30,Buy,PE,17400.0,64.85,66.45,601,-961.6000000000051,-2.4672320740169758,stop_loss
2023-04-05 09:20:00+05:30,2023-04-05 09:35:00+05:30,Buy,PE,17400.0,45.25,45.25,860,0.0,0.0,signal_change
2023-04-05 09:35:00+05:30,2023-04-05 09:42:00+05:30,Sell,CE,17450.0,63.85,65.65,609,-1096.2000000000025,-2.81910728269382,stop_loss
2023-04-05 09:43:00+05:30,2023-04-05 10:02:00+05:30,Sell,CE,17450.0,65.85,70.75,589,-2886.1000000000035,-7.441154138192872,stop_loss
2023-04-05 10:20:00+05:30,2023-04-05 10:22:00+05:30,Sell,CE,17500.0,52.2,54.4,738,-1623.599999999997,-4.214559386973173,stop_loss
2023-04-05 10:36:00+05:30,2023-04-05 10:45:00+05:30,Sell,CE,17500.0,63.75,57.05,601,4026.7000000000016,10.509803921568633,take_profit
2023-04-05 10:46:00+05:30,2023-04-05 11:30:00+05:30,Sell,CE,17500.0,55.05,54.0,704,739.199999999998,1.9073569482288777,signal_change
2023-04-05 11:30:00+05:30,2023-04-05 11:50:00+05:30,Buy,PE,17500.0,64.85,60.8,598,2421.8999999999983,6.245181187355432,take_profit
2023-04-05 13:15:00+05:30,2023-04-05 14:15:00+05:30,Sell,CE,17550.0,42.0,42.0,930,0.0,0.0,signal_change
2023-04-05 14:15:00+05:30,2023-04-05 15:15:00+05:30,Buy,PE,17550.0,58.65,58.65,666,0.0,0.0,force_exit
2023-04-05 15:28:00+05:30,2023-04-05 15:29:00+05:30,Sell,CE,17550.0,46.6,47.3,838,-586.5999999999964,-1.5021459227467717,stop_loss
2023-04-06 09:20:00+05:30,2023-04-06 09:22:00+05:30,Sell,CE,17550.0,26.1,26.1,1495,0.0,0.0,signal_change
2023-04-06 09:22:00+05:30,2023-04-06 09:23:00+05:30,Buy,PE,17500.0,28.7,30.6,1359,-2582.100000000003,-6.620209059233457,stop_loss
2023-04-06 09:24:00+05:30,2023-04-06 10:05:00+05:30,Buy,PE,17500.0,30.0,11.1,1292,24418.8,63.0,take_profit
2023-04-06 11:19:00+05:30,2023-04-06 11:20:00+05:30,Sell,CE,17600.0,23.45,26.3,1757,-5007.450000000003,-12.153518123667382,stop_loss
2023-04-06 11:24:00+05:30,2023-04-06 11:35:00+05:30,Buy,PE,17600.0,23.7,26.25,1717,-4378.350000000001,-10.75949367088608,stop_loss
2023-04-06 11:37:00+05:30,2023-04-06 12:25:00+05:30,Buy,PE,17600.0,25.6,23.0,1573,4089.8000000000025,10.156250000000005,take_profit
2023-04-06 12:29:00+05:30,2023-04-06 13:59:00+05:30,Buy,PE,17600.0,20.8,44.8,1955,-46919.99999999999,-115.38461538461537,stop_loss
2023-04-06 15:19:00+05:30,2023-04-06 15:20:00+05:30,Buy,PE,17600.0,5.1,5.1,7056,0.0,0.0,force_exit
2023-04-06 15:30:00+05:30,2023-04-10 12:33:00+05:30,Buy,PE,17200.0,0.05,0.05,719724,0.0,0.0,signal_change
2023-04-10 12:33:00+05:30,2023-04-10 15:15:00+05:30,Sell,CE,17700.0,63.65,63.65,565,0.0,0.0,force_exit
2023-04-10 15:20:00+05:30,2023-04-10 15:21:00+05:30,Sell,CE,17600.0,86.1,86.1,417,0.0,0.0,force_exit
2023-04-11 09:59:00+05:30,2023-04-11 10:03:00+05:30,Sell,CE,17700.0,77.7,74.95,463,1273.25,3.5392535392535396,take_profit
2023-04-11 10:04:00+05:30,2023-04-11 10:17:00+05:30,Sell,CE,17750.0,52.85,63.6,683,-7342.25,-20.340586565752126,stop_loss
2023-04-11 10:21:00+05:30,2023-04-11 10:29:00+05:30,Sell,CE,17750.0,63.05,51.0,561,6760.049999999998,19.111816019032513,take_profit
2023-04-11 10:30:00+05:30,2023-04-11 11:10:00+05:30,Sell,CE,17750.0,49.85,49.85,723,0.0,0.0,signal_change
2023-04-11 11:10:00+05:30,2023-04-11 11:15:00+05:30,Buy,PE,17750.0,70.05,70.05,514,0.0,0.0,signal_change
2023-04-11 11:15:00+05:30,2023-04-11 11:18:00+05:30,Sell,CE,17700.0,68.9,68.9,523,0.0,0.0,signal_change
2023-04-11 11:18:00+05:30,2023-04-11 13:10:00+05:30,Buy,PE,17700.0,54.15,53.8,665,232.75000000000094,0.6463527239150534,signal_change
2023-04-11 13:10:00+05:30,2023-04-11 13:13:00+05:30,Sell,CE,17650.0,75.0,77.0,481,-962.0,-2.666666666666667,stop_loss
2023-04-11 13:25:00+05:30,2023-04-11 14:35:00+05:30,Buy,PE,17650.0,37.6,24.45,956,12571.400000000001,34.97340425531916,take_profit
2023-04-11 15:06:00+05:30,2023-04-11 15:15:00+05:30,Buy,PE,17700.0,39.45,38.7,943,707.25,1.901140684410646,force_exit
2023-04-11 15:30:00+05:30,2023-04-12 09:20:00+05:30,Sell,CE,17750.0,43.6,43.6,855,0.0,0.0,signal_change
2023-04-12 09:20:00+05:30,2023-04-12 09:31:00+05:30,Buy,PE,17750.0,61.9,61.9,602,0.0,0.0,signal_change
2023-04-12 09:31:00+05:30,2023-04-12 10:55:00+05:30,Sell,CE,17750.0,62.9,62.8,593,59.30000000000084,0.15898251192369067,signal_change
2023-04-12 10:55:00+05:30,2023-04-12 12:25:00+05:30,Buy,PE,17750.0,44.25,37.65,843,5563.800000000001,14.915254237288138,take_profit
2023-04-12 12:47:00+05:30,2023-04-12 12:50:00+05:30,Buy,PE,17750.0,34.4,35.25,1100,-935.0000000000016,-2.4709302325581435,stop_loss
2023-04-12 13:08:00+05:30,2023-04-12 13:43:00+05:30,Buy,PE,17750.0,32.25,31.35,1171,1053.8999999999983,2.7906976744186003,signal_change
2023-04-12 13:43:00+05:30,2023-04-12 15:15:00+05:30,Sell,CE,17800.0,57.85,56.8,654,686.7000000000028,1.8150388936905861,force_exit
2023-04-13 09:35:00+05:30,2023-04-13 10:50:00+05:30,Buy,PE,17800.0,26.2,25.5,1448,1013.599999999999,2.6717557251908373,signal_change
2023-04-13 10:50:00+05:30,2023-04-13 10:51:00+05:30,Sell,CE,17800.0,19.35,19.85,1966,-983.0,-2.5839793281653742,stop_loss
2023-04-13 10:52:00+05:30,2023-04-13 11:35:00+05:30,Sell,CE,17800.0,20.6,20.1,1842,921.0,2.4271844660194173,signal_change
2023-04-13 11:35:00+05:30,2023-04-13 12:15:00+05:30,Buy,PE,17750.0,26.6,26.6,1430,0.0,0.0,signal_change
2023-04-13 12:15:00+05:30,2023-04-13 12:16:00+05:30,Sell,CE,17750.0,21.8,21.05,1745,1308.75,3.4403669724770642,take_profit
2023-04-13 12:17:00+05:30,2023-04-13 12:18:00+05:30,Sell,CE,17750.0,20.1,18.2,1899,3608.100000000004,9.45273631840797,take_profit
2023-04-13 12:19:00+05:30,2023-04-13 12:45:00+05:30,Sell,CE,17750.0,17.95,17.95,2147,0.0,0.0,signal_change
2023-04-13 12:45:00+05:30,2023-04-13 13:20:00+05:30,Buy,PE,17750.0,20.6,20.6,1870,0.0,0.0,signal_change
2023-04-13 13:20:00+05:30,2023-04-13 13:28:00+05:30,Sell,CE,17750.0,26.65,23.6,1446,4410.299999999996,11.44465290806753,take_profit
2023-04-13 13:29:00+05:30,2023-04-13 14:47:00+05:30,Sell,CE,17750.0,28.05,28.05,1389,0.0,0.0,signal_change
2023-04-13 14:47:00+05:30,2023-04-13 14:48:00+05:30,Buy,PE,17800.0,8.5,9.5,4586,-4586.0,-11.76470588235294,stop_loss
2023-04-13 14:55:00+05:30,2023-04-13 14:57:00+05:30,Buy,PE,17800.0,3.45,2.6,11165,9490.250000000002,24.637681159420293,take_profit
2023-04-13 14:58:00+05:30,2023-04-13 14:59:00+05:30,Buy,PE,17800.0,3.25,3.7,12145,-5465.250000000002,-13.84615384615385,stop_loss
2023-04-13 15:02:00+05:30,2023-04-13 15:03:00+05:30,Sell,CE,17850.0,0.85,0.65,45794,9158.799999999997,23.529411764705873,take_profit
2023-04-13 15:12:00+05:30,2023-04-13 15:15:00+05:30,Sell,CE,17850.0,0.2,0.2,199204,0.0,0.0,force_exit
2023-04-13 15:28:00+05:30,2023-04-13 15:29:00+05:30,Sell,CE,17850.0,0.05,0.05,796816,0.0,0.0,force_exit
2023-04-13 15:30:00+05:30,2023-04-17 09:24:00+05:30,Sell,CE,17800.0,28.1,28.1,1417,0.0,0.0,signal_change
2023-04-17 09:24:00+05:30,2023-04-17 09:35:00+05:30,Buy,PE,17650.0,74.2,82.8,536,-4609.599999999997,-11.590296495956864,stop_loss
2023-04-17 09:36:00+05:30,2023-04-17 09:42:00+05:30,Buy,PE,17650.0,87.75,84.8,448,1321.6000000000013,3.361823361823365,take_profit
2023-04-17 09:43:00+05:30,2023-04-17 10:09:00+05:30,Buy,PE,17650.0,84.6,103.15,467,-8662.850000000006,-21.92671394799056,stop_loss
2023-04-17 10:10:00+05:30,2023-04-17 10:11:00+05:30,Buy,PE,17600.0,75.15,76.45,514,-668.1999999999986,-1.7298735861610075,stop_loss
2023-04-17 10:12:00+05:30,2023-04-17 10:17:00+05:30,Buy,PE,17600.0,76.8,68.7,502,4066.199999999997,10.546874999999993,take_profit
2023-04-17 10:18:00+05:30,2023-04-17 11:19:00+05:30,Buy,PE,17600.0,67.45,48.6,577,10876.45,27.946627131208302,take_profit
2023-04-17 11:20:00+05:30,2023-04-17 11:22:00+05:30,Buy,PE,17650.0,68.85,66.65,582,1280.3999999999933,3.1953522149600415,take_profit
2023-04-17 11:28:00+05:30,2023-04-17 12:05:00+05:30,Buy,PE,17650.0,69.15,70.15,581,-581.0,-1.4461315979754157,signal_change
2023-04-17 12:05:00+05:30,2023-04-17 12:20:00+05:30,Sell,CE,17650.0,96.05,96.05,417,0.0,0.0,signal_change
2023-04-17 12:20:00+05:30,2023-04-17 13:00:00+05:30,Buy,PE,17650.0,57.6,56.5,696,765.600000000001,1.9097222222222248,signal_change
2023-04-17 13:00:00+05:30,2023-04-17 13:45:00+05:30,Sell,CE,17700.0,82.65,82.65,486,0.0,0.0,signal_change
2023-04-17 13:45:00+05:30,2023-04-17 13:46:00+05:30,Buy,PE,17650.0,50.8,51.85,791,-830.5500000000034,-2.066929133858276,stop_loss
2023-04-17 14:46:00+05:30,2023-04-17 14:47:00+05:30,Buy,PE,17650.0,43.8,44.8,916,-916.0,-2.2831050228310503,stop_loss
2023-04-17 14:48:00+05:30,2023-04-17 15:05:00+05:30,Buy,PE,17700.0,65.75,53.9,609,7216.650000000001,18.02281368821293,take_profit
2023-04-17 15:07:00+05:30,2023-04-17 15:15:00+05:30,Buy,PE,17700.0,55.35,54.45,736,662.399999999999,1.626016260162599,force_exit
2023-04-17 15:30:00+05:30,2023-04-18 09:20:00+05:30,Sell,CE,17700.0,77.0,77.0,530,0.0,0.0,signal_change
2023-04-18 09:20:00+05:30,2023-04-18 10:40:00+05:30,Buy,PE,17750.0,74.45,98.6,548,-13234.199999999995,-32.43787777031564,stop_loss
2023-04-18 11:05:00+05:30,2023-04-18 11:06:00+05:30,Sell,CE,17700.0,58.0,59.6,681,-1089.600000000001,-2.7586206896551753,stop_loss
2023-04-18 11:07:00+05:30,2023-04-18 11:24:00+05:30,Sell,CE,17700.0,56.35,59.0,699,-1852.349999999999,-4.702750665483582,stop_loss
2023-04-18 11:40:00+05:30,2023-04-18 11:41:00+05:30,Sell,CE,17700.0,56.2,58.1,697,-1324.299999999999,-3.3807829181494635,stop_loss
2023-04-18 13:15:00+05:30,2023-04-18 13:47:00+05:30,Sell,CE,17700.0,54.75,54.75,713,0.0,0.0,signal_change
2023-04-18 13:47:00+05:30,2023-04-18 13:58:00+05:30,Buy,PE,17600.0,51.4,45.7,760,4331.999999999996,11.089494163424115,take_profit
2023-04-18 13:59:00+05:30,2023-04-18 15:15:00+05:30,Buy,PE,17600.0,42.8,42.8,923,0.0,0.0,force_exit
2023-04-19 09:43:00+05:30,2023-04-19 09:47:00+05:30,Sell,CE,17650.0,48.45,45.35,815,2526.5000000000014,6.398348813209498,take_profit
2023-04-19 09:48:00+05:30,2023-04-19 11:40:00+05:30,Sell,CE,17650.0,45.8,44.95,868,737.7999999999951,1.8558951965065382,signal_change
2023-04-19 11:40:00+05:30,2023-04-19 12:35:00+05:30,Buy,PE,17650.0,47.2,40.95,844,5275.0,13.241525423728811,take_profit
2023-04-19 12:36:00+05:30,2023-04-19 13:38:00+05:30,Buy,PE,17650.0,40.45,57.05,998,-16566.799999999996,-41.038318912237315,stop_loss
2023-04-19 13:39:00+05:30,2023-04-19 13:50:00+05:30,Buy,PE,17600.0,36.0,47.9,1075,-12792.499999999998,-33.05555555555555,stop_loss
2023-04-19 13:51:00+05:30,2023-04-19 13:55:00+05:30,Buy,PE,17600.0,49.4,46.15,757,2460.25,6.578947368421054,take_profit
2023-04-19 13:56:00+05:30,2023-04-19 14:03:00+05:30,Buy,PE,17600.0,44.65,46.2,843,-1306.6500000000035,-3.4714445688689906,stop_loss
2023-04-19 14:09:00+05:30,2023-04-19 14:16:00+05:30,Buy,PE,17600.0,44.5,44.5,843,0.0,0.0,signal_change
2023-04-19 14:16:00+05:30,2023-04-19 14:55:00+05:30,Sell,CE,17600.0,49.5,46.65,758,2160.300000000001,5.7575757575757605,take_profit
2023-04-19 15:05:00+05:30,2023-04-19 15:15:00+05:30,Buy,PE,17600.0,31.95,31.95,1182,0.0,0.0,force_exit
2023-04-20 09:29:00+05:30,2023-04-20 09:50:00+05:30,Sell,CE,17700.0,23.25,15.7,1624,12261.2,32.473118279569896,take_profit
2023-04-20 11:04:00+05:30,2023-04-20 11:10:00+05:30,Sell,CE,17600.0,35.25,31.75,1106,3871.0,9.929078014184398,take_profit
2023-04-20 12:30:00+05:30,2023-04-20 13:35:00+05:30,Buy,PE,17600.0,15.25,14.9,2582,903.6999999999991,2.2950819672131124,signal_change
2023-04-20 13:35:00+05:30,2023-04-20 13:50:00+05:30,Sell,CE,17600.0,19.8,19.8,1993,0.0,0.0,signal_change
2023-04-20 13:50:00+05:30,2023-04-20 14:05:00+05:30,Buy,PE,17600.0,16.5,16.5,2392,0.0,0.0,signal_change
2023-04-20 14:05:00+05:30,2023-04-20 14:07:00+05:30,Sell,CE,17600.0,13.7,12.45,2880,3600.0,9.124087591240876,take_profit
2023-04-20 14:08:00+05:30,2023-04-20 14:09:00+05:30,Sell,CE,17600.0,14.25,16.1,2795,-5170.750000000004,-12.982456140350887,stop_loss
2023-04-20 14:20:00+05:30,2023-04-20 15:15:00+05:30,Buy,PE,17600.0,12.15,12.15,3235,0.0,0.0,force_exit
2023-04-21 09:34:00+05:30,2023-04-21 09:41:00+05:30,Sell,CE,17650.0,90.65,90.65,433,0.0,0.0,signal_change
2023-04-21 09:41:00+05:30,2023-04-21 09:42:00+05:30,Buy,PE,17600.0,56.7,61.55,693,-3361.049999999996,-8.553791887125211,stop_loss
2023-04-21 09:43:00+05:30,2023-04-21 11:03:00+05:30,Buy,PE,17650.0,85.85,85.85,453,0.0,0.0,signal_change
2023-04-21 11:03:00+05:30,2023-04-21 11:34:00+05:30,Sell,CE,17600.0,98.45,100.1,395,-651.7499999999966,-1.6759776536312763,stop_loss
2023-04-21 12:10:00+05:30,2023-04-21 12:55:00+05:30,Sell,CE,17600.0,95.55,91.7,407,1566.9499999999978,4.029304029304024,take_profit
2023-04-21 12:58:00+05:30,2023-04-21 13:11:00+05:30,Sell,CE,17600.0,92.45,92.45,422,0.0,0.0,signal_change
2023-04-21 13:11:00+05:30,2023-04-21 13:19:00+05:30,Buy,PE,17550.0,72.0,67.3,542,2547.4000000000015,6.527777777777781,take_profit
2023-04-21 14:54:00+05:30,2023-04-21 15:00:00+05:30,Buy,PE,17600.0,58.0,54.15,677,2606.450000000001,6.6379310344827624,take_profit
2023-04-21 15:20:00+05:30,2023-04-21 15:21:00+05:30,Sell,CE,17650.0,76.65,76.65,516,0.0,0.0,force_exit
2023-04-24 09:40:00+05:30,2023-04-24 11:14:00+05:30,Sell,CE,17650.0,77.45,76.2,511,638.75,1.613944480309877,signal_change
2023-04-24 11:14:00+05:30,2023-04-24 11:15:00+05:30,Buy,PE,17650.0,65.1,60.8,609,2618.6999999999985,6.60522273425499,take_profit
2023-04-24 11:17:00+05:30,2023-04-24 11:18:00+05:30,Buy,PE,17650.0,62.7,65.15,636,-1558.2000000000019,-3.9074960127591747,stop_loss
2023-04-24 13:07:00+05:30,2023-04-24 13:08:00+05:30,Sell,CE,17700.0,58.85,61.15,675,-1552.4999999999982,-3.908241291418857,stop_loss
2023-04-24 13:34:00+05:30,2023-04-24 13:43:00+05:30,Sell,CE,17700.0,79.95,82.75,495,-1385.9999999999986,-3.502188868042523,stop_loss
2023-04-24 13:50:00+05:30,2023-04-24 13:57:00+05:30,Sell,CE,17700.0,75.55,77.15,522,-835.2000000000045,-2.11780277961616,stop_loss
2023-04-24 14:15:00+05:30,2023-04-24 14:20:00+05:30,Buy,PE,17700.0,51.75,51.75,760,0.0,0.0,signal_change
2023-04-24 14:20:00+05:30,2023-04-24 14:23:00+05:30,Sell,CE,17700.0,83.1,83.1,473,0.0,0.0,signal_change
